unit_id,doc_index,doc_name,doc_statement,doc_ground_truth_abc_label,doc_ground_truth_politifact_label,doc_source,doc_correctness_value,doc_neutrality_value,doc_comprehensibility_value,doc_precision_value,doc_completeness_value,doc_speaker's-trustworthiness_value,doc_informativeness_value,doc_overall-truthfulness_value,doc_confidence_value
unit_102,6,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,1.0,-1.0,0.0,1.0,-1.0,0.0,1.0,-1,0.0
unit_102,7,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,1.0,0.0,-1.0,0.0,1.0,0.0,1.0,-1,0.0
unit_102,8,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,2.0,1.0,0.0,-1.0,0.0,1.0,0.0,0,1.0
unit_102,9,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,2.0,1.0,0.0,-1.0,0.0,1.0,0.0,0,1.0
unit_102,10,DEM_BARELYTRUE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,barely-true,politifact,-1.0,0.0,1.0,2.0,1.0,0.0,1.0,1,0.0
unit_104,0,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,-2.0,1.0,2.0,-1.0,1.0,1.0,-2.0,-1,-1.0
unit_104,1,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,-1.0,1.0,2.0,2.0,1.0,0.0,-1.0,0,-2.0
unit_104,2,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,2.0,2.0,2.0,2.0,2.0,1.0,-1.0,2,1.0
unit_104,3,DEM_BARELYTRUE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,barely-true,politifact,1.0,-1.0,2.0,1.0,1.0,1.0,2.0,1,2.0
unit_104,4,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,0.0,-1.0,2.0,1.0,2.0,1.0,1.0,1,-2.0
unit_104,5,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,1.0,1.0,2.0,-1.0,1.0,1.0,-1.0,1,-2.0
unit_104,8,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,1.0,1.0,-1.0,2.0,-1.0,1.0,1.0,1,-2.0
unit_104,9,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,-2.0,-1.0,2.0,1.0,-1.0,-1.0,-2.0,-2,-2.0
unit_104,10,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,-2.0,-1.0,2.0,2.0,-1.0,0.0,-1.0,-2,-1.0
unit_106,0,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,1.0,0.0,2.0,2.0,1.0,2.0,-1.0,1,-1.0
unit_106,3,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,-1.0,1.0,1.0,1.0,1.0,-1.0,1.0,-2,-1.0
unit_106,4,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,-2.0,-2.0,2.0,2.0,2.0,-1.0,2.0,-2,-1.0
unit_106,5,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,-2.0
unit_106,6,DEM_BARELYTRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,barely-true,politifact,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1,-1.0
unit_106,7,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,-1.0,-1.0,2.0,1.0,-1.0,-1.0,-1.0,-2,-2.0
unit_106,8,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2,-1.0
unit_106,9,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,2.0,1.0,-1.0,-1.0,-1.0,2.0,-1.0,2,0.0
unit_106,10,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,2.0,2.0,2.0,1.0,1.0,2.0,2.0,2,1.0
unit_108,1,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1,1.0
unit_108,2,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1,1.0
unit_108,3,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,1.0,1.0,1.0,2.0,2.0,2.0,1.0,1,1.0
unit_108,4,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,2.0
unit_108,5,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,2.0
unit_108,6,DEM_BARELYTRUE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,barely-true,politifact,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1,1.0
unit_108,8,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,1.0,1.0,2.0,2.0,2.0,1.0,1.0,1,2.0
unit_108,9,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1,2.0
unit_108,10,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,1.0,1.0,2.0,2.0,1.0,1.0,1.0,1,2.0
unit_110,0,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,0.0,-1.0,1.0,2.0,0.0,0.0,0.0,0,-2.0
unit_110,1,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,2.0,-2.0,1.0,-1.0,-2.0,-2.0,-2.0,2,-2.0
unit_110,2,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,-2.0,-2.0,2.0,2.0,-2.0,-2.0,-2.0,-2,1.0
unit_110,3,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,2.0,2.0,2.0,1.0,1.0,2.0,1.0,2,1.0
unit_110,5,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,0.0
unit_110,7,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2,2.0
unit_110,8,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,-2.0,-2.0,2.0,1.0,-2.0,-2.0,-2.0,-2,-1.0
unit_110,9,DEM_BARELYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,barely-true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,2.0
unit_110,10,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,-1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_112,0,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,-2.0,-2.0,1.0,-1.0,-2.0,-1.0,0.0,-1,1.0
unit_112,1,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,-1.0
unit_112,2,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,1.0,1.0,1.0,-1.0,1.0,1.0,0.0,1,1.0
unit_112,3,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,1.0,1.0,1.0,-1.0,0.0,0.0,-1.0,0,-2.0
unit_112,5,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,-1.0,-2.0,1.0,-1.0,1.0,0.0,-1.0,1,-1.0
unit_112,6,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,1.0,-1.0,1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_112,7,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,-2.0,2.0,2.0,1.0,-1.0,-2.0,1.0,-2,0.0
unit_112,8,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,1.0,1.0,1.0,-2.0,-1.0,0.0,-1.0,0,-1.0
unit_112,9,DEM_BARELYTRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,barely-true,politifact,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2,1.0
unit_114,0,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,-1.0,-2.0,2.0,-2.0,-2.0,-1.0,-2.0,-1,-1.0
unit_114,1,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,-2.0,-2.0,2.0,-1.0,-2.0,-2.0,-1.0,-1,-1.0
unit_114,3,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,1.0,2.0,-2.0,1.0,1.0,-1.0,2.0,1,-1.0
unit_114,5,DEM_BARELYTRUE_doc7,"If I were not a Formula One pilot, I would be a football player.",,barely-true,gold_question,-1.0,-2.0,1.0,-2.0,-2.0,1.0,-1.0,-1,-2.0
unit_114,6,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,1.0,-2.0,2.0,-1.0,-1.0,1.0,1.0,2,-2.0
unit_114,7,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,2.0,-1.0,2.0,-1.0,-1.0,1.0,-1.0,2,-2.0
unit_114,8,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,-2.0,-2.0,2.0,-2.0,-2.0,-2.0,-2.0,-2,-2.0
unit_114,9,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,-1.0,-2.0,2.0,1.0,-2.0,-2.0,2.0,-1,-2.0
unit_114,10,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,-1.0,-2.0,-1.0,-2.0,-2.0,-2.0,-2.0,-1,-1.0
unit_116,0,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,1.0,-1.0,1.0,0.0,0.0,0.0,1.0,0,-1.0
unit_116,1,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,2.0,0.0,1.0,-1.0,-1.0,0.0,0.0,1,-1.0
unit_116,2,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,-2.0,-2.0,1.0,-2.0,0.0,-2.0,-1.0,-2,0.0
unit_116,3,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,0,-1.0
unit_116,4,DEM_BARELYTRUE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,barely-true,politifact,1.0,-1.0,0.0,1.0,0.0,0.0,0.0,0,-1.0
unit_116,5,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,0.0,-1.0,1.0,0.0,0.0,-1.0,-1.0,-1,-1.0
unit_116,8,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,-1.0
unit_116,9,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,0.0,-2.0,0.0,0.0,-1.0,0.0,-1.0,0,-1.0
unit_116,10,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,-1.0,-2.0,-1.0,-1.0,-1.0,0.0,-2.0,0,1.0
unit_118,0,REP_TRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,true,politifact,-1.0,0.0,2.0,1.0,1.0,2.0,2.0,1,0.0
unit_118,1,DEM_BARELYTRUE_doc7,Ohio companies export more goods and services globally than 41 other states,,barely-true,politifact,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1,2.0
unit_118,2,REP_LIE_doc7,The National Science Foundation spent 12 million paying seniors to play World of Warcraft to study the impact it had on their brain,,pants-on-fire,politifact,0.0,1.0,0.0,1.0,2.0,1.0,2.0,2,1.0
unit_118,3,DEM_HALFTRUE_doc7,State revenue projections have missed the mark month after month,,half-true,politifact,0.0,2.0,1.0,0.0,1.0,1.0,2.0,0,-1.0
unit_118,4,REP_MOSTLYTRUE_doc7,We in this state saw more job creation in the last three years since Ive been governor than you saw in the whole eight years of Doyles time as governor,,mostly-true,politifact,-1.0,0.0,1.0,2.0,0.0,1.0,0.0,1,0.0
unit_118,5,DEM_FALSE_doc7,Under Gov Bob McDonnell more jobs have been lost than created in Southside and Southwest Virginia,,false,politifact,-1.0,1.0,0.0,1.0,2.0,1.0,0.0,1,0.0
unit_118,8,Liberal_Negative_doc8,Tony Abbott says asylum seekers who come to Australia are attempting to break Australian law,negative,,abc,0.0,0.0,1.0,2.0,1.0,0.0,0.0,1,-2.0
unit_118,9,Liberal_In_Between_doc6,At any discount above 6 or 7 cents per litre it is hard to see how unsubsidised fuel retailers could compete on a sustainable basis,in-between,,abc,0.0,1.0,0.0,-1.0,0.0,0.0,0.0,0,-2.0
unit_118,10,Labor_Positive_doc5,Because St Paul said in the New Testament slaves be obedient to your masters And therefore we should have all fought for the Confederacy in the US war I mean for goodness sake the human condition and social conditions change,positive,,abc,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1,-1.0
unit_120,0,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,0.0,2.0,1.0,1.0,-1.0,2.0,2.0,1,1.0
unit_120,1,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,2.0,0.0,2.0,0.0,1.0,2.0,1.0,1,-1.0
unit_120,2,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,2.0,1.0,1.0,2.0,1.0,2.0,1.0,1,1.0
unit_120,3,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,1.0,-2.0,-1.0,1.0,-1.0,-2.0,1.0,0,2.0
unit_120,5,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1,1.0
unit_120,6,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,2.0,2.0,1.0,2.0,2.0,1.0,2.0,1,1.0
unit_120,7,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,1.0,2.0,2.0,1.0,2.0,1.0,1.0,1,2.0
unit_120,8,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,2.0,2.0,-1.0,1.0,1.0,1.0,2.0,1,1.0
unit_120,10,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,2.0,0.0,2.0,2.0,1.0,2.0,1.0,1,1.0
unit_122,0,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,1.0,1.0,2.0,1.0,2.0,0.0,1.0,1,-1.0
unit_122,1,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,1.0,1.0,2.0,1.0,0.0,1.0,1.0,1,2.0
unit_122,2,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,1.0,0.0,1.0,2.0,1.0,-1.0,0.0,2,0.0
unit_122,4,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1,0.0
unit_122,5,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,0.0,-1.0,1.0,2.0,1.0,-1.0,0.0,0,1.0
unit_122,6,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,1.0,1.0,2.0,1.0,2.0,0.0,2.0,1,0.0
unit_122,8,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,1.0,-1.0,2.0,1.0,0.0,-1.0,1.0,1,0.0
unit_122,9,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,1.0,1.0,0.0,1.0,2.0,1.0,2.0,1,1.0
unit_122,10,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1,2.0
unit_124,0,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,-1.0,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,0.0
unit_124,1,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2,-1.0
unit_124,3,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0
unit_124,5,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,1.0,1.0,1.0,1.0,-1.0,-1.0,-1.0,1,-2.0
unit_124,6,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,-1.0,-1.0,1.0,1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_124,7,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1,-1.0
unit_124,8,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0,-1,-2.0
unit_124,9,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,1.0,-1.0,1.0,1.0,1.0,1.0,1.0,1,-1.0
unit_124,10,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,2,0.0
unit_126,2,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,0.0,1.0,2.0,0.0,0.0,1.0,0.0,0,1.0
unit_126,3,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0,1.0
unit_126,4,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0,1.0
unit_126,5,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,1.0,0.0,0.0,2.0,2.0,1.0,1.0,1,0.0
unit_126,6,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,0.0,1.0,0.0,2.0,0.0,1.0,0.0,0,1.0
unit_126,7,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1,0.0
unit_126,8,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,1.0,1.0,0.0,0.0,2.0,1.0,0.0,1,0.0
unit_126,9,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,1.0,0.0,2.0,1.0,-1.0,0.0,0.0,1,0.0
unit_126,10,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,0.0,1.0,-1.0,0.0,1.0,1.0,0.0,0,1.0
unit_128,0,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,1.0,2.0,2.0,2.0,2.0,1.0,1.0,2,1.0
unit_128,1,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0
unit_128,2,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,2.0,2.0,1.0,2.0,2.0,2.0,2.0,2,1.0
unit_128,3,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,0.0,-1.0,2.0,2.0,2.0,0.0,1.0,-1,0.0
unit_128,5,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0
unit_128,6,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0
unit_128,8,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,1.0,1.0,2.0,2.0,2.0,1.0,2.0,2,2.0
unit_128,9,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,2.0,2.0,2.0,2.0,2.0,2.0,2.0,1,-1.0
unit_128,10,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,2.0,2.0,2.0,2.0,2.0,2.0,2.0,2,1.0
unit_130,0,Liberal_In_Between_doc9,Tony Abbott says electricity and gas prices will drop by 9 per cent and 7 per cent once the carbon tax is abolished,in-between,,abc,1.0,-1.0,2.0,2.0,1.0,0.0,-1.0,1,-1.0
unit_130,1,Labor_Positive_doc6,Opposition Leader Bill Shorten says the Coalition has broken its election promise that no school will be worse off than it would have been under Labors Gonski funding plans,positive,,abc,0.0,-1.0,1.0,0.0,1.0,0.0,1.0,0,-2.0
unit_130,2,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,0.0,-1.0,1.0,2.0,-1.0,0.0,0.0,0,-2.0
unit_130,3,DEM_LIE_doc2,Scott Walkers income tax plan is a tax hike It increases taxes for nearly 80 of the people in the state,,pants-on-fire,politifact,1.0,-2.0,1.0,1.0,1.0,0.0,1.0,0,-2.0
unit_130,5,DEM_TRUE_doc2,Says the Portland Childrens Levy holds its administrative expenses to less than 5 percent,,true,politifact,0.0,-1.0,1.0,1.0,2.0,0.0,2.0,0,-2.0
unit_130,6,REP_MOSTLYTRUE_doc2,More than any Republican governor in the 2014 elections I took a higher percentage of the Republican voteand yet I also carried independents by 12 points,,mostly-true,politifact,0.0,-2.0,1.0,2.0,0.0,-1.0,1.0,0,-2.0
unit_130,7,REP_HALFTRUE_doc2,Says neither President Barack Obama nor Mexico President Felipe Calderon have been on the border to see whats happening to the citizens of Mexico and for that matter the citizens of Texas,,half-true,politifact,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1,-1.0
unit_130,8,REP_FALSE_doc2,This is the first time in the history that weve had the raising of a debt limit also with spending cuts,,false,politifact,1.0,-1.0,1.0,0.0,1.0,0.0,1.0,1,-1.0
unit_130,10,DEM_BARELYTRUE_doc2,Says in January 1992 George H W Bush probably had a 90 percent or even higher approval rating after the first Gulf War,,barely-true,politifact,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,-1.0
unit_132,0,Liberal_Negative_doc3,Greg Hunt says emissions went up under the carbon price from 560 to 637 million tonnes,negative,,abc,-1.0,-1.0,2.0,2.0,-1.0,-2.0,-2.0,-2,1.0
